M,N,C,a,err_C,execution_time
5,5,0.7571247346289669,"4.244131815783836470e-01
5.954926025479547438e-14
-2.590429264939389733e-13
4.198332179530426096e-13
-2.255510230825879126e-13
8.690365146605191771e-02
2.627319695482530082e-02
5.517371360520786361e-01
-1.287386650788174824e+00
1.471299029472036501e+00
3.895047380719358909e-02
-2.498709640460464176e-02
1.124419338207608421e+00
-3.560661237657485767e+00
4.984925732720585145e+00
2.275408665804679043e-02
-5.893449774158068810e-02
1.643240779956620212e+00
-6.507668784199426071e+00
1.081274197990202168e+01
1.519294606049899007e-02
-7.914464924540975943e-02
2.094506610387076861e+00
-9.921347101833255522e+00
1.909859317102836940e+01
1.098422981254829761e-02
-9.071082500822635897e-02
2.482945140342029067e+00
-1.366780081926631496e+01
2.992529021481668039e+01",0.0005971400424461537,0.0
